BER,OSNR,InputPower,Failures
2.3e-08,38.6,-29.0,1
2.27e-08,38.6,-29.0,1
0.000150768,18.2,-29.0,1
2.26e-08,38.5,-29.1,1
0.000150752,18.3,-29.1,1
2.17e-08,38.6,-29.1,1
0.000150661,18.3,-29.1,1
0.000150804,18.3,-29.1,1
2.24e-08,38.6,-29.1,1
2.32e-08,36.9,-29.1,1
0.000150434,18.3,-29.1,1
0.000150186,18.3,-29.1,1
2.24e-08,38.6,-29.1,1
0.000150542,18.3,-29.1,1
2.23e-08,38.6,-29.1,1
0.000150204,18.3,-29.1,1
1.67e-08,38.6,-29.1,1
0.000149931,18.3,-29.1,1
2.18e-08,38.6,-29.1,1
2.19e-08,38.5,-29.1,1
0.000149763,18.4,-29.1,1
0.000149912,18.3,-29.1,1
2.14e-08,38.6,-29.1,1
0.0001504,18.3,-29.1,1
2.22e-08,38.4,-29.1,1
2.22e-08,38.5,-21.1,1
0.000150439,18.3,-21.1,1
2.28e-08,38.6,-21.1,0
0.000150143,18.3,-21.1,0
2.26e-08,38.6,-21.1,0
2.91e-06,23.7,-21.1,0
2.13e-08,38.6,-21.1,0
3.07e-07,24.8,-21.1,0
2.2e-08,38.5,-21.1,0
3.07e-07,24.6,-21.1,0
2.25e-08,38.5,-21.1,0
3.05e-07,25.1,-21.1,0
2.18e-08,38.6,-21.1,0
3.06e-07,24.9,-21.1,0
2.23e-08,38.5,-21.1,0
3.11e-07,25.0,-21.1,0
3.08e-07,24.8,-21.1,0
2.24e-08,38.6,-21.1,0
3.1e-07,25.0,-21.1,0
2.22e-08,38.5,-21.1,0
3.08e-07,24.8,-21.1,0
2.24e-08,38.5,-21.1,0
3.08e-07,24.9,-21.1,0
2.18e-08,38.5,-21.1,0
3.08e-07,24.9,-21.1,0
2.28e-08,38.6,-21.1,0
3.09e-07,24.6,-21.1,0
2.08e-08,38.6,-21.1,0
3.09e-07,24.9,-21.1,0
1.64e-08,38.5,-21.1,0
3.09e-07,24.7,-21.1,0
2.3e-08,38.6,-21.1,0
3.13e-07,24.9,-21.1,0
2.21e-08,38.5,-21.1,0
3.1e-07,25.0,-21.1,0
2.31e-08,38.6,-21.1,0
3.08e-07,24.7,-21.1,0
2.29e-08,38.5,-21.1,0
3.04e-07,24.7,-20.6,0
2.28e-08,38.6,-20.6,0
2.24e-08,38.6,-20.6,0
2.22e-07,24.9,-20.6,0
2.53e-07,24.8,-20.6,0
2.19e-08,38.5,-20.6,0
2.55e-07,25.2,-20.6,0
2.29e-08,38.6,-20.6,0
2.58e-07,25.1,-20.6,0
2.17e-08,38.5,-20.6,0
2.57e-07,25.2,-20.6,0
2.17e-08,38.6,-20.6,0
2.58e-07,25.1,-20.6,0
2.18e-08,38.6,-20.6,0
2.55e-07,25.1,-20.6,0
2.16e-08,38.6,-20.6,0
2.59e-07,25.2,-20.6,0
2.2e-08,38.6,-20.6,0
2.58e-07,24.9,-20.6,0
2.1e-08,38.6,-20.6,0
2.57e-07,25.1,-20.6,0
2.11e-08,38.5,-20.6,0
2.1e-08,38.6,-20.6,0
2.54e-07,25.3,-20.6,0
2.15e-08,38.6,-20.6,0
2.58e-07,25.5,-20.6,0
2.57e-07,25.4,-20.6,0
2.19e-08,38.6,-20.6,0
2.55e-07,25.2,-20.6,0
2.23e-08,38.5,-20.6,0
2.23e-08,38.6,-20.6,0
1.91e-07,25.1,-20.6,0
2.24e-08,38.5,-20.6,0
2.52e-07,25.0,-20.6,0
2.27e-08,38.5,-20.6,0
2.56e-07,24.9,-20.6,0
2.15e-08,38.6,-20.6,0
2.57e-07,25.2,-20.6,0
2.16e-08,38.6,-20.1,0
2.54e-07,25.0,-20.1,0
2.24e-08,38.6,-20.1,0
2.39e-07,25.0,-20.1,0
2.19e-07,25.4,-20.1,0
2.18e-08,38.6,-20.1,0
2.18e-07,25.3,-20.1,0
2.23e-08,37.0,-20.1,0
1.72e-08,38.6,-20.1,0
2.17e-07,25.4,-20.1,0
2.26e-08,38.5,-20.1,0
2.19e-07,25.5,-20.1,0
2.28e-08,38.6,-20.1,0
2.17e-07,25.1,-20.1,0
2.22e-08,38.6,-20.1,0
2.16e-07,25.4,-20.1,0
2.11e-08,38.5,-20.1,0
2.14e-07,25.3,-20.1,0
2.22e-08,38.3,-20.1,0
2.17e-07,25.5,-20.1,0
2.15e-08,38.6,-20.1,0
2.18e-07,25.1,-20.1,0
2.24e-08,38.6,-20.1,0
2.17e-07,25.1,-20.1,0
2.22e-08,38.5,-20.1,0
2.18e-07,25.4,-20.1,0
2.2e-07,25.1,-20.1,0
2.3e-08,38.6,-20.1,0
2.15e-07,25.3,-20.1,0
2.24e-08,38.5,-20.1,0
2.14e-08,38.6,-20.1,0
2.16e-07,25.4,-20.1,0
2.23e-08,38.6,-20.1,0
2.16e-07,25.4,-20.1,0
2.15e-08,38.6,-20.1,0
2.18e-07,25.5,-20.1,0
1.69e-08,38.6,-20.1,0
2.19e-07,25.6,-20.1,0
2.19e-07,25.3,-19.6,0
2.27e-08,38.5,-19.6,0
1.95e-07,25.2,-19.6,0
2.29e-08,38.6,-19.6,0
1.86e-07,25.5,-19.6,0
2.24e-08,38.6,-19.6,0
2.28e-08,38.6,-19.6,0
1.88e-07,25.7,-19.6,0
1.88e-07,25.7,-19.6,0
2.29e-08,38.6,-19.6,0
1.88e-07,25.8,-19.6,0
2.26e-08,38.5,-19.6,0
2.33e-08,38.5,-19.6,0
1.87e-07,25.5,-19.6,0
1.88e-07,26.0,-19.6,0
2.26e-08,38.6,-19.6,0
1.89e-07,25.5,-19.6,0
2.21e-08,38.6,-19.6,0
1.89e-07,25.8,-19.6,0
2.23e-08,38.6,-19.6,0
1.89e-07,25.4,-19.6,0
2.22e-08,38.6,-19.6,0
1.88e-07,25.6,-19.6,0
2.2e-08,38.6,-19.6,0
2.23e-08,38.6,-19.6,0
1.9e-07,25.8,-19.6,0
2.25e-08,38.5,-19.6,0
1.92e-07,25.7,-19.6,0
1.91e-07,25.5,-19.6,0
2.22e-08,38.5,-19.6,0
1.89e-07,25.6,-19.6,0
2.32e-08,38.5,-19.6,0
1.91e-07,25.4,-19.6,0
2.29e-08,38.6,-19.6,0
1.92e-07,25.6,-19.6,1
2.25e-08,38.6,-19.6,1
2.22e-08,38.6,-29.1,1
1.91e-07,25.5,-29.1,1
1.9e-07,25.6,-29.1,1
2.28e-08,38.5,-29.1,1
2.29e-08,38.5,-29.1,1
0.000135929,18.4,-29.1,1
0.000151523,18.2,-29.0,1
2.27e-08,38.5,-29.0,1
0.00015119,18.3,-29.1,1
2.27e-08,38.5,-29.1,1
0.00015107,18.3,-29.1,1
2.33e-08,38.6,-29.1,1
2.24e-08,38.6,-29.1,1
0.000150726,18.2,-29.1,1
0.000150871,18.3,-29.1,1
2.44e-08,38.6,-29.1,1
2.39e-08,38.5,-29.0,1
0.000150316,18.4,-29.0,1
2.32e-08,38.6,-29.0,1
0.000150452,18.3,-29.0,1
2.32e-08,38.6,-29.1,1
0.000150704,18.3,-29.1,1
2.3e-08,38.5,-29.0,1
0.000150583,18.3,-29.0,1
2.21e-08,38.6,-29.1,1
0.000150446,18.4,-29.1,1
2.3e-08,38.6,-29.1,1
0.000150417,18.2,-29.1,1
0.000150758,18.3,-29.1,1
2.29e-08,38.6,-29.1,1
0.000150847,18.2,-29.1,1
2.35e-08,38.6,-29.1,1
0.000150538,18.3,-29.1,1
2.29e-08,38.5,-29.1,1
2.24e-08,38.6,-29.1,1
0.000150856,18.3,-29.1,1
0.000150742,18.4,-29.0,1
2.18e-08,38.6,-29.0,1
0.00015073,18.3,-19.6,0
2.17e-08,38.6,-19.6,0
0.00012016,18.3,-19.6,0
2.14e-08,38.5,-19.6,0
2.16e-08,38.6,-19.6,0
1.85e-07,25.7,-19.6,0
2.22e-08,38.6,-19.6,0
1.85e-07,25.4,-19.6,0
1.84e-07,25.7,-19.6,0
2.21e-08,38.6,-19.6,0
1.4e-07,25.7,-19.6,0
2.22e-08,38.6,-19.6,0
1.85e-07,25.6,-19.6,0
2.24e-08,38.6,-19.6,0
1.85e-07,25.8,-19.6,0
2.18e-08,38.6,-19.6,0
2.18e-08,38.5,-19.6,0
1.84e-07,25.7,-19.6,0
2.29e-08,38.6,-19.6,0
1.83e-07,25.5,-19.6,0
2.33e-08,38.6,-19.6,0
1.84e-07,25.7,-19.6,0
1.86e-07,25.4,-19.6,0
2.22e-08,38.5,-19.6,0
2.29e-08,38.6,-19.6,0
1.84e-07,25.5,-19.6,0
2.21e-08,38.5,-19.6,0
1.86e-07,25.7,-19.6,0
2.24e-08,38.6,-19.6,0
1.83e-07,25.6,-19.6,0
2.24e-08,38.6,-19.6,0
1.87e-07,25.7,-19.6,0
2.27e-08,37.9,-19.6,0
1.88e-07,25.7,-19.6,0
2.29e-08,38.0,-19.6,0
1.85e-07,25.6,-19.6,0
1.86e-07,25.7,-19.6,0
2.33e-08,38.6,-19.6,0
2.23e-08,38.6,-20.1,0
1.39e-07,25.6,-20.1,0
2.24e-08,38.5,-20.1,0
1.96e-07,25.8,-20.1,0
2.19e-08,38.5,-20.1,0
2.15e-07,25.4,-20.1,0
2.18e-07,25.3,-20.1,0
2.19e-08,38.5,-20.1,0
2.27e-08,38.5,-20.1,0
2.17e-07,25.4,-20.1,0
2.19e-07,25.2,-20.1,0
2.23e-08,38.6,-20.1,0
2.18e-07,25.5,-20.1,0
2.16e-08,38.5,-20.1,0
2.22e-07,25.5,-20.1,0
2.31e-08,38.5,-20.1,0
2.22e-08,38.6,-20.1,0
2.18e-07,25.5,-20.1,0
2.16e-07,25.4,-20.1,0
2.27e-08,38.5,-20.1,0
2.19e-08,38.5,-20.1,0
2.18e-07,25.3,-20.1,0
2.19e-07,25.4,-20.1,0
2.14e-08,38.5,-20.1,0
2.2e-08,38.6,-20.1,0
2.16e-07,25.3,-20.1,0
2.2e-07,25.3,-20.1,0
2.18e-08,38.6,-20.1,0
2.25e-08,38.5,-20.1,0
2.17e-07,25.2,-20.1,0
2.16e-07,25.2,-20.1,0
2.2e-08,38.6,-20.1,0
2.27e-08,38.6,-20.1,0
2.18e-07,25.3,-20.1,0
2.24e-08,38.6,-20.1,0
2.19e-07,25.3,-20.1,0
2.19e-08,38.6,-20.1,0
2.19e-07,25.6,-20.1,0
2.16e-07,25.3,-20.6,0
2.14e-08,38.6,-20.6,0
2.17e-08,38.6,-20.6,0
2.48e-07,25.0,-20.6,0
2.16e-08,38.6,-20.6,0
2.54e-07,25.1,-20.6,0
2.15e-08,38.6,-20.6,0
2.54e-07,24.9,-20.6,0
1.93e-07,25.1,-20.6,0
2.24e-08,38.6,-20.6,0
2.17e-08,38.5,-20.6,0
2.59e-07,25.2,-20.6,0
2.11e-08,37.5,-20.6,0
2.57e-07,24.9,-20.6,0
1.65e-08,38.5,-20.6,0
2.59e-07,25.0,-20.6,0
2.2e-08,37.9,-20.6,0
2.57e-07,25.3,-20.6,0
2.26e-08,38.6,-20.6,0
2.63e-07,24.9,-20.6,0
2.18e-08,38.6,-20.6,0
2.6e-07,25.1,-20.6,0
2.13e-08,38.6,-20.6,0
2.56e-07,24.8,-20.6,0
2.23e-08,38.6,-20.6,0
2.6e-07,25.0,-20.6,0
2.18e-08,38.6,-20.6,0
2.59e-07,25.0,-20.6,0
2.15e-08,38.6,-20.6,0
2.59e-07,25.2,-20.6,0
2.18e-08,38.5,-20.6,0
2.6e-07,25.0,-20.6,0
2.21e-08,38.6,-20.6,0
2.59e-07,25.0,-20.6,0
2.13e-08,38.6,-20.6,0
2.58e-07,25.0,-20.6,0
2.56e-07,25.1,-21.1,0
2.14e-08,38.5,-21.1,0
2.91e-07,24.8,-21.1,0
1.65e-08,38.6,-21.1,0
3.12e-07,24.6,-21.1,0
2.15e-08,38.6,-21.1,0
3.13e-07,24.9,-21.1,0
2.14e-08,38.6,-21.1,0
2.14e-08,38.6,-21.1,0
3.14e-07,24.6,-21.1,0
2.15e-08,38.5,-21.1,0
3.12e-07,24.8,-21.1,0
3.13e-07,24.7,-21.1,0
2.24e-08,38.5,-21.1,0
3.13e-07,24.9,-21.1,0
2.2e-08,38.6,-21.1,0
3.12e-07,24.9,-21.1,0
2.24e-08,38.6,-21.1,0
2.28e-08,38.5,-21.1,0
3.09e-07,24.8,-21.1,0
3.12e-07,24.9,-21.1,0
2.21e-08,38.6,-21.1,0
3.11e-07,24.7,-21.1,0
2.3e-08,38.6,-21.1,0
2.17e-08,38.6,-21.1,0
3.12e-07,24.8,-21.1,0
2.18e-08,38.6,-21.1,0
3.1e-07,24.9,-21.1,0
2.19e-08,38.5,-21.1,0
3.14e-07,24.9,-21.1,0
1.71e-08,38.5,-21.1,0
3.14e-07,24.8,-21.1,0
3.17e-07,24.8,-21.1,0
2.24e-08,38.5,-21.1,0
3.12e-07,24.8,-21.1,0
2.15e-08,38.6,-21.1,0
3.15e-07,25.0,-29.1,0
2.22e-08,38.6,-29.1,0
3.14e-07,25.0,-29.1,1
2.21e-08,38.5,-29.1,1
0.000122516,20.7,-29.1,1
1.7e-08,38.6,-29.1,1
0.000151766,18.4,-29.1,1
2.27e-08,38.6,-29.1,1
2.2e-08,38.5,-29.1,1
0.000151609,18.3,-29.1,1
2.3e-08,38.5,-29.1,1
0.000151228,18.2,-29.1,1
0.000151368,18.3,-29.1,1
2.26e-08,38.6,-29.1,1
0.000151375,18.4,-29.1,1
2.26e-08,38.6,-29.1,1
2.17e-08,38.6,-29.1,1
0.000150953,18.3,-29.1,1
0.000151376,18.3,-29.1,1
2.26e-08,38.5,-29.1,1
0.000151434,18.3,-29.1,1
2.17e-08,38.6,-29.1,1
0.000150985,18.4,-29.0,1
2.15e-08,38.5,-29.0,1
0.000151238,18.3,-29.1,1
2.25e-08,38.6,-29.1,1
2.19e-08,38.5,-29.1,1
0.000151961,18.3,-29.1,1
2.31e-08,38.6,-29.1,1
0.000152152,18.4,-29.1,1
2.25e-08,38.6,-29.1,1
0.000152269,18.3,-29.1,1
0.000152149,18.3,-29.1,1
1.67e-08,37.5,-29.1,1
0.000151839,18.1,-29.1,1
2.34e-08,38.0,-29.1,1
2.18e-08,38.6,-29.1,1
0.000152563,18.3,-29.1,1
2.15e-08,38.6,-20.1,1
0.000151931,18.4,-20.1,1
0.000136738,18.3,-20.1,0
2.19e-08,38.5,-20.1,0
2.19e-07,25.3,-20.1,0
2.17e-08,38.5,-20.1,0
2.17e-08,38.6,-20.1,0
2.19e-07,25.5,-20.1,0
2.2e-08,38.6,-20.1,0
2.19e-07,25.2,-20.1,0
2.1e-08,38.6,-20.1,0
2.22e-07,25.3,-20.1,0
2.11e-08,38.6,-20.1,0
2.17e-07,25.3,-20.1,0
2.19e-07,25.4,-20.1,0
2.14e-08,38.5,-20.1,0
2.14e-08,38.5,-20.1,0
2.19e-07,25.3,-20.1,0
2.12e-08,38.6,-20.1,0
2.2e-07,25.3,-20.1,0
2.14e-08,38.6,-20.1,0
2.21e-07,25.2,-20.1,0
1.57e-08,38.6,-20.1,0
2.22e-07,25.4,-20.1,0
2.2e-08,38.5,-20.1,0
1.65e-07,25.2,-20.1,0
2.13e-08,38.6,-20.1,0
2.22e-07,25.5,-20.1,0
2.23e-07,25.4,-20.1,0
2.13e-08,38.5,-20.1,0
2.23e-07,25.5,-20.1,0
2.15e-08,38.6,-20.1,0
2.11e-08,38.5,-20.1,0
2.24e-07,25.6,-20.1,0
2.18e-08,38.6,-20.1,0
2.22e-07,25.3,-20.1,0
2.22e-07,25.6,-20.1,0
2.1e-08,38.6,-20.1,0
2.11e-08,38.6,-19.6,0
2.24e-07,25.4,-19.6,0
2.11e-07,25.6,-19.6,0
2.2e-08,38.6,-19.6,0
1.89e-07,25.5,-19.6,0
2.22e-08,38.6,-19.6,0
2.15e-08,38.6,-19.6,0
1.88e-07,25.5,-19.6,0
2.11e-08,38.6,-19.6,0
1.91e-07,25.6,-19.6,0
2.09e-08,38.6,-19.6,0
1.88e-07,25.3,-19.6,0
2.11e-08,38.6,-19.6,0
1.9e-07,25.5,-19.6,0
2.12e-08,38.6,-19.6,0
1.41e-07,25.6,-19.6,0
2.07e-08,38.5,-19.6,0
1.9e-07,25.4,-19.6,0
2.16e-08,37.8,-19.6,0
1.88e-07,25.6,-19.6,0
1.89e-07,25.5,-19.6,0
2.1e-08,38.6,-19.6,0
2.11e-08,38.6,-19.6,0
1.91e-07,25.4,-19.6,0
2.08e-08,38.6,-19.6,0
1.88e-07,25.4,-19.6,0
2.16e-08,38.6,-19.6,0
1.85e-07,25.6,-19.6,0
1.89e-07,25.5,-19.6,0
2.09e-08,37.1,-19.6,0
1.87e-07,25.7,-19.6,0
2.16e-08,38.6,-19.6,0
1.87e-07,25.4,-19.6,0
2.08e-08,38.6,-19.6,0
1.89e-07,25.6,-19.6,0
2.04e-08,38.5,-19.6,0
2.09e-08,38.5,-19.6,0
1.9e-07,25.5,-19.6,0
1.9e-07,25.5,-19.2,0
2.15e-08,38.5,-19.2,0
1.76e-07,25.4,-19.2,0
2.14e-08,38.6,-19.2,0
1.66e-07,25.7,-19.2,0
2.09e-08,38.3,-19.2,0
2.12e-08,38.6,-19.2,0
1.68e-07,25.8,-19.2,0
1.68e-07,25.9,-19.2,0
2.04e-08,38.6,-19.2,0
2.1e-08,38.6,-19.2,0
1.66e-07,25.8,-19.2,0
1.67e-07,25.9,-19.2,0
2.19e-08,38.6,-19.2,0
1.66e-07,25.8,-19.2,0
2.12e-08,38.5,-19.2,0
1.66e-07,25.7,-19.2,0
2.15e-08,38.6,-19.2,0
1.68e-07,25.8,-19.2,0
2.21e-08,38.5,-19.2,0
1.54e-08,38.6,-19.2,0
1.69e-07,25.8,-19.2,0
1.67e-07,26.0,-19.2,0
2.07e-08,38.6,-19.2,0
2.1e-08,38.6,-19.2,0
1.67e-07,25.9,-19.2,0
2.1e-08,38.6,-19.2,0
1.66e-07,25.8,-19.2,0
1.65e-07,25.4,-19.2,0
2.12e-08,38.6,-19.2,0
1.67e-07,25.9,-19.2,0
2.19e-08,38.5,-19.2,0
2.18e-08,38.6,-19.2,0
1.67e-07,25.9,-19.2,0
2.13e-08,38.5,-19.2,0
1.65e-07,25.9,-19.2,0
2.18e-08,38.6,-19.6,0
1.67e-07,25.7,-19.6,0
2.14e-08,38.5,-19.6,0
1.66e-07,25.6,-19.6,0
1.84e-07,25.4,-19.6,0
2.19e-08,38.5,-19.6,0
1.92e-07,25.4,-19.6,0
2.23e-08,38.6,-19.6,0
2.2e-08,38.6,-19.6,0
1.92e-07,25.6,-19.6,0
2.27e-08,38.6,-19.6,0
1.89e-07,25.7,-19.6,0
2.22e-08,38.5,-19.6,0
1.89e-07,25.4,-19.6,0
2.18e-08,38.5,-19.6,0
1.89e-07,25.8,-19.6,0
2.24e-08,38.6,-19.6,0
1.89e-07,25.7,-19.6,0
1.89e-07,25.4,-19.6,0
2.26e-08,38.6,-19.6,0
1.91e-07,25.6,-19.6,0
2.3e-08,38.6,-19.6,0
1.9e-07,25.4,-19.6,0
2.27e-08,38.6,-19.6,0
1.88e-07,25.6,-19.6,0
2.28e-08,38.5,-19.6,0
1.89e-07,25.8,-19.6,0
2.19e-08,38.6,-19.6,0
2.3e-08,38.5,-19.6,0
1.89e-07,25.5,-19.6,0
2.28e-08,38.5,-19.6,0
1.88e-07,25.5,-19.6,0
1.92e-07,25.6,-19.6,0
2.21e-08,38.5,-19.6,0
2.13e-08,37.8,-19.6,0
1.89e-07,25.4,-19.6,0
2.26e-08,38.5,-19.6,0
1.89e-07,25.6,-19.6,0
1.86e-07,25.6,-29.0,0
2.22e-08,38.5,-29.0,1
2.39e-08,38.6,-29.1,1
5.58e-06,25.4,-29.1,1
2.31e-08,38.6,-29.0,1
0.000114125,18.2,-29.0,1
0.000151637,18.2,-29.1,1
2.29e-08,38.5,-29.1,1
0.000151481,18.3,-29.1,1
2.3e-08,38.6,-29.1,1
2.26e-08,38.6,-29.1,1
0.000151609,18.3,-29.1,1
0.000151381,18.3,-29.1,1
2.34e-08,38.5,-29.1,1
2.32e-08,38.6,-29.1,1
0.000151252,18.3,-29.1,1
2.51e-08,38.6,-29.1,1
0.000150745,18.3,-29.1,1
2.38e-08,38.6,-29.1,1
0.000151261,18.3,-29.1,1
2.37e-08,38.6,-29.1,1
0.000151025,18.3,-29.1,1
2.37e-08,38.6,-29.0,1
0.000150833,18.4,-29.0,1
2.35e-08,38.6,-29.0,1
0.000150906,18.3,-29.0,1
0.000151167,18.2,-29.1,1
2.4e-08,38.6,-29.1,1
0.000150989,18.3,-29.1,1
2.38e-08,38.6,-29.1,1
2.31e-08,38.6,-29.1,1
0.00015086,18.3,-29.1,1
0.000150841,18.2,-29.1,1
2.4e-08,38.6,-29.1,1
2.38e-08,38.6,-29.1,1
0.000150875,18.2,-29.1,1
2.31e-08,38.5,-29.0,1
0.000151124,18.3,-29.0,1
2.29e-08,38.6,-20.6,0
0.000151289,18.3,-20.6,0
2.29e-08,38.5,-20.6,0
0.000100338,18.3,-20.6,0
2.55e-07,25.3,-20.6,0
2.34e-08,38.5,-20.6,0
2.61e-07,25.0,-20.6,0
2.31e-08,38.6,-20.6,0
2.58e-07,24.9,-20.6,0
2.25e-08,38.5,-20.6,0
2.6e-07,25.2,-20.6,0
2.23e-08,38.6,-20.6,0
2.35e-08,38.5,-20.6,0
2.59e-07,25.0,-20.6,0
2.38e-08,38.5,-20.6,0
2.58e-07,25.1,-20.6,0
2.59e-07,25.1,-20.6,0
2.37e-08,38.5,-20.6,0
2.33e-08,38.6,-20.6,0
2.58e-07,25.2,-20.6,0
2.59e-07,25.1,-20.6,0
2.27e-08,38.6,-20.6,0
2.32e-08,38.6,-20.6,0
2.56e-07,25.0,-20.6,0
2.3e-08,38.5,-20.6,0
2.57e-07,24.9,-20.6,0
2.6e-07,25.0,-20.6,0
2.33e-08,38.6,-20.6,0
2.61e-07,25.2,-20.6,0
1.7e-08,38.6,-20.6,0
2.6e-07,25.2,-20.6,0
2.26e-08,38.5,-20.6,0
2.61e-07,25.2,-20.6,0
2.22e-08,38.6,-20.6,0
2.29e-08,38.6,-20.6,0
2.6e-07,25.2,-20.6,0
2.31e-08,38.6,-20.6,0
2.6e-07,25.1,-20.6,0
2.61e-07,25.0,-21.1,0
2.34e-08,38.5,-21.1,0
3.1e-07,24.9,-21.1,0
2.28e-08,38.6,-21.1,0
3.13e-07,24.9,-21.1,0
2.26e-08,38.5,-21.1,0
3.12e-07,24.8,-21.1,0
2.27e-08,38.6,-21.1,0
3.16e-07,25.0,-21.1,0
2.29e-08,38.6,-21.1,0
3.17e-07,24.5,-21.1,0
2.21e-08,38.6,-21.1,0
2.31e-08,38.6,-21.1,0
3.14e-07,24.8,-21.1,0
2.19e-08,38.6,-21.1,0
3.13e-07,24.8,-21.1,0
2.26e-08,38.6,-21.1,0
3.19e-07,24.8,-21.1,0
3.16e-07,24.9,-21.1,0
2.14e-08,38.6,-21.1,0
2.2e-08,38.6,-21.1,0
2.4e-07,25.0,-21.1,0
2.24e-08,38.6,-21.1,0
3.17e-07,24.8,-21.1,0
3.21e-07,24.9,-21.1,0
2.21e-08,38.6,-21.1,0
3.15e-07,24.8,-21.1,0
2.14e-08,38.6,-21.1,0
2.14e-08,38.6,-21.1,0
3.2e-07,24.9,-21.1,0
3.21e-07,24.8,-21.1,0
2.21e-08,38.6,-21.1,0
2.23e-08,38.6,-21.1,0
3.16e-07,24.6,-21.1,0
2.3e-08,38.5,-21.1,0
3.21e-07,24.7,-21.1,0
3.19e-07,24.8,-20.6,0
1.7e-08,38.6,-20.6,0
3.17e-07,25.0,-20.6,0
2.28e-08,38.6,-20.6,0
2.59e-07,24.9,-20.6,0
2.27e-08,38.6,-20.6,0
2.18e-08,38.6,-20.6,0
2.59e-07,25.1,-20.6,0
2.28e-08,38.6,-20.6,0
2.59e-07,25.2,-20.6,0
2.13e-08,38.6,-20.6,0
2.6e-07,25.1,-20.6,0
2.61e-07,25.2,-20.6,0
2.31e-08,38.6,-20.6,0
2.28e-08,38.5,-20.6,0
2.58e-07,25.2,-20.6,0
2.42e-08,38.5,-20.6,0
2.62e-07,25.2,-20.6,0
2.37e-08,38.5,-20.6,0
2.59e-07,25.1,-20.6,0
2.42e-08,38.6,-20.6,0
2.57e-07,25.4,-20.6,0
2.44e-08,38.5,-20.6,0
2.6e-07,25.1,-20.6,0
2.33e-08,38.5,-20.6,0
2.59e-07,25.2,-20.6,0
2.37e-08,38.6,-20.6,0
2.6e-07,25.2,-20.6,0
1.71e-08,38.5,-20.6,0
2.61e-07,25.1,-20.6,0
2.26e-08,38.6,-20.6,0
1.95e-07,25.2,-20.6,0
2.59e-07,25.2,-20.6,0
2.25e-08,38.6,-20.6,0
2.62e-07,25.0,-20.6,0
2.17e-08,38.6,-20.6,0
2.15e-08,38.5,-20.6,0
2.6e-07,25.1,-20.6,0
2.62e-07,25.2,-20.1,0
2.18e-08,38.6,-20.1,0
2.46e-07,25.2,-20.1,0
2.31e-08,38.6,-20.1,0
2.27e-08,38.6,-20.1,0
2.22e-07,25.4,-20.1,0
2.22e-08,38.6,-20.1,0
2.17e-07,25.4,-20.1,0
2.23e-08,38.6,-20.1,0
2.2e-07,25.2,-20.1,0
2.33e-08,38.6,-20.1,0
2.2e-07,25.4,-20.1,0
2.22e-07,25.5,-20.1,0
2.16e-08,38.5,-20.1,0
2.21e-07,25.4,-20.1,0
2.15e-08,38.6,-20.1,0
2.15e-08,38.6,-20.1,0
2.22e-07,25.1,-20.1,0
2.16e-08,38.6,-20.1,0
2.23e-07,25.6,-20.1,0
2.18e-08,38.6,-20.1,0
1.67e-07,25.6,-20.1,0
2.25e-07,25.4,-20.1,0
2.14e-08,38.6,-20.1,0
2.26e-07,25.7,-20.1,0
2.04e-08,38.5,-20.1,0
2.26e-07,25.0,-20.1,0
2.06e-08,38.6,-20.1,0
2.24e-07,25.1,-20.1,0
2.19e-08,38.6,-20.1,0
2.16e-08,37.5,-20.1,0
2.25e-07,25.4,-20.1,0
2.14e-08,38.6,-20.1,0
2.23e-07,25.6,-20.1,0
2.22e-07,25.2,-20.1,0
2.29e-08,38.6,-20.1,0
2.22e-07,25.3,-20.1,0
2.22e-08,38.5,-20.1,0
2.11e-08,38.6,-29.0,1
2.25e-07,25.5,-29.0,1
9.07e-05,25.3,-29.1,1
2.13e-08,38.6,-29.1,1
2.12e-08,37.6,-29.1,1
0.000152948,18.3,-29.1,1
2.09e-08,38.6,-29.1,1
0.000152821,18.2,-29.1,1
0.000152609,18.3,-29.1,1
2.1e-08,38.5,-29.1,1
0.000152395,18.2,-29.1,1
2.1e-08,38.6,-29.1,1
2.18e-08,38.6,-29.1,1
0.000152775,18.3,-29.1,1
0.000152749,18.3,-29.1,1
2.17e-08,38.6,-29.1,1
0.000152267,18.3,-29.0,1
1.62e-08,38.6,-29.0,1
2.14e-08,38.5,-29.1,1
0.000152194,18.3,-29.1,1
0.00015244,18.3,-29.1,1
2.13e-08,38.6,-29.1,1
2.18e-08,38.6,-29.1,1
0.000152795,18.3,-29.1,1
0.00015226,18.3,-29.1,1
2.08e-08,38.6,-29.1,1
2.17e-08,38.6,-29.1,1
0.00015236,18.3,-29.1,1
2.21e-08,38.6,-29.1,1
0.00015282,18.4,-29.1,1
2.18e-08,38.6,-29.1,1
0.000152748,18.3,-29.1,1
2.18e-08,38.6,-29.1,1
0.000152895,18.4,-29.1,1
0.000152927,18.3,-29.1,1
2.13e-08,38.6,-29.1,1
0.000152117,18.3,-19.2,1
2.26e-08,38.6,-19.2,1
2.19e-08,38.6,-19.2,0
0.000153183,18.3,-19.2,0
2.23e-08,38.6,-19.2,0
1.55e-05,25.7,-19.2,0
2.18e-08,38.6,-19.2,0
1.71e-07,25.6,-19.2,0
