BER,OSNR,InputPower
0.004974942,24.8,-7.02
0.004609033,24.5,-7.06
0.005005166,24.5,-7.06
0.004876871,24.2,-7.06
0.005009905,24.8,-7.06
0.004913288,23.8,-7.06
0.004673463,24.8,-7.11
0.005091013,25.2,-7.11
0.005252452,24.2,-7.16
0.004757199,24.8,-7.15
0.005316637,24.2,-7.2
0.005360573,24.2,-7.2
0.005001717,24.2,-7.2
0.005317593,24.8,-7.26
0.005324568,23.5,-7.26
0.005457599,24.5,-7.31
0.005657336,23.8,-7.31
0.005647813,24.2,-7.31
0.005903023,24.5,-7.36
0.005927839,23.8,-7.42
0.005860887,24.2,-7.42
0.006155175,23.2,-7.47
0.006054853,24.5,-7.47
0.005917093,24.2,-7.47
0.006103857,23.2,-7.54
0.006428762,23.8,-7.58
0.006438814,23.8,-7.58
0.006645723,23.8,-7.62
0.006440136,23.2,-7.63
0.00659798,23.2,-7.62
0.006848013,23.8,-7.68
0.006944136,23.5,-7.72
0.006841242,22.9,-7.72
0.007084925,23.8,-7.77
0.006736859,22.9,-7.78
0.007333921,23.8,-7.84
0.007250576,23.2,-7.84
0.007621686,23.2,-7.89
0.007225947,23.2,-7.9
0.00764199,22.9,-7.96
0.007705974,22.9,-7.96
0.008042278,22.6,-8.01
0.008014108,22.3,-8.02
0.008316389,22.3,-8.08
0.008150231,22.6,-8.08
0.008335401,22.9,-8.13
0.008107881,22.9,-8.2
0.008262539,22.3,-8.2
0.008685682,21.8,-8.26
0.008539298,22.1,-8.26
0.009129596,22.3,-8.32
0.0094931,21.8,-8.39
0.009175596,22.1,-8.39
0.009643356,21.5,-8.44
0.01010246,22.1,-8.51
0.01018635,21.5,-8.51
0.009994264,21.8,-8.51
0.01006611,21.8,-8.51
0.01008187,22.1,-8.51
0.01004398,21.8,-8.5
0.009998494,22.1,-8.5
0.01049632,21.8,-8.57
0.01041181,21.8,-8.55
0.01053357,21.5,-8.55
0.0108525,21.8,-8.64
0.01028272,21.8,-8.62
0.01087339,21.8,-8.62
0.01077026,21.5,-8.62
0.01089436,21.8,-8.64
0.0106937,21.5,-8.62
0.00196854,29.1,-5.17
0.001929524,29.6,-5.18
0.001817124,30.1,-5.18
0.001896616,28.7,-5.17
0.001961969,30.1,-5.17
0.001794449,29.1,-5.17
0.001898248,29.6,-5.17
0.001889896,29.6,-5.18
0.001893688,28.7,-5.18
0.001747993,29.6,-5.18
0.001897914,29.1,-5.2
0.001918681,29.6,-5.2
0.002062214,29.1,-5.2
0.00201864,29.6,-5.25
0.002012461,29.1,-5.28
0.002081769,28.7,-5.28
0.002092517,29.6,-5.33
0.002177132,28.3,-5.37
0.002172814,29.6,-5.37
0.002222419,29.1,-5.38
0.001990885,27.8,-5.44
0.001980711,29.1,-5.44
0.002316035,27.8,-5.49
0.002175386,28.3,-5.53
0.002157458,28.3,-5.53
0.002388095,27.8,-5.58
0.002246178,27.8,-5.58
0.002331122,28.7,-5.6
0.002328041,27.8,-5.67
0.002505659,27.0,-5.67
0.002234344,27.8,-5.67
0.002194426,27.8,-5.67
0.002482945,28.7,-5.67
0.002345248,28.3,-5.73
0.002525397,27.4,-5.73
0.00241337,27.8,-5.77
0.002519666,27.8,-5.79
0.002737388,28.7,-5.81
0.002733554,27.4,-5.81
0.002807514,27.0,-5.87
0.002391704,27.8,-5.87
0.002865941,26.6,-5.89
0.002633182,27.0,-5.89
0.002848347,27.8,-5.94
0.002618959,27.4,-5.9
0.002657009,27.0,-6.01
0.002975297,27.4,-6.01
0.003009769,26.6,-6.04
0.002763181,27.4,-6.04
0.003167853,26.6,-6.07
0.002864996,27.0,-6.1
0.002954686,26.6,-6.12
0.002981206,26.3,-6.1
0.003041903,27.4,-5.99
0.002868647,26.3,-6.1
0.003025391,26.6,-6.1
0.003174731,26.3,-6.1
0.002918723,26.6,-6.1
0.003186087,27.4,-6.1
0.002991337,26.3,-6.18
0.003105455,27.0,-6.18
0.003570306,25.9,-6.32
0.003473941,25.5,-6.32
0.003792007,26.3,-6.43
0.003846576,25.5,-6.52
0.003574593,25.5,-6.54
0.003761678,25.9,-6.57
0.003801945,24.8,-6.68
0.004328382,25.9,-6.77
0.004096956,25.5,-6.77
0.00442537,24.8,-6.91
0.004341783,25.9,-6.92
0.004697335,25.2,-7.02
0.004869226,24.8,-7.02
0.005454517,23.8,-7.2
0.001863014,29.6,-5.17
0.001911792,29.6,-5.17
0.001939528,29.1,-5.17
0.001848218,29.1,-5.2
0.001660024,29.6,-5.17
0.001714854,29.6,-5.21
0.001949058,29.6,-5.2
0.00190654,28.3,-5.2
0.001722401,28.7,-5.21
0.001915519,28.3,-5.2
0.001940578,28.7,-5.2
0.001802063,28.7,-5.12
0.001741539,29.1,-5.2
0.001882743,28.7,-5.2
0.001730385,29.1,-5.2
0.001975996,29.6,-5.21
0.001732058,30.5,-5.17
0.001764836,27.4,-5.2
0.001957971,28.7,-5.2
0.001935781,29.1,-5.2
0.001734711,29.6,-5.2
0.002046767,29.1,-5.28
0.00177704,29.6,-5.3
0.00203885,29.6,-5.28
0.002170107,29.1,-5.38
0.001990703,28.3,-5.38
0.00222337,27.8,-5.38
0.002165751,29.1,-5.38
0.002127891,28.3,-5.38
0.001888724,27.8,-5.3
0.001894944,29.1,-5.38
0.002187963,28.3,-5.38
0.002123436,30.1,-5.38
0.001898268,28.3,-5.38
0.002410933,28.7,-5.59
0.002311848,29.6,-5.6
0.002151711,28.3,-5.6
0.002389543,28.7,-5.59
0.002333377,28.3,-5.6
0.002479654,27.4,-5.6
0.002400507,28.3,-5.59
0.00229616,27.4,-5.73
0.002554144,27.4,-5.73
0.00247356,27.8,-5.71
0.002348832,28.3,-5.73
0.00267984,27.4,-5.71
0.002416145,26.6,-5.77
0.002399756,27.4,-5.79
0.002839767,28.3,-5.87
0.002641676,27.8,-5.86
0.002684358,27.4,-5.86
0.002589915,27.0,-5.86
0.002768769,27.4,-5.86
0.002847462,27.0,-5.86
0.002653701,27.4,-5.86
0.003032891,26.6,-6.06
0.003068834,26.6,-6.04
0.003094756,27.0,-6.04
0.003307493,25.9,-6.18
0.002934266,26.6,-6.19
0.003295976,27.4,-6.18
0.003253722,26.3,-6.18
0.003245978,25.9,-6.19
0.003461385,27.4,-6.41
0.00371808,27.0,-6.41
0.003957593,25.2,-6.57
0.003751661,26.3,-6.57
0.003938384,25.9,-6.74
0.0046943,25.5,-6.92
0.004726814,25.2,-6.92
0.00477809,24.8,-7.02
0.00554216,24.8,-7.26
0.005543561,24.5,-7.28
0.006164599,24.5,-7.55
0.006238576,23.2,-7.55
0.00194621,28.3,-5.17
0.001854993,29.6,-5.17
0.002173418,29.1,-5.37
0.002008436,27.8,-5.37
0.002019921,28.3,-5.21
0.002492991,27.0,-5.58
0.00242448,27.0,-5.59
0.001978965,30.5,-5.2
0.002844458,29.6,-5.86
0.002790742,27.8,-5.86
0.002867582,27.4,-5.95
0.002948967,26.3,-5.95
0.003035788,27.8,-6.04
0.002983054,26.3,-6.19
0.003357142,26.3,-6.19
0.003036914,27.0,-6.19
0.003271477,27.0,-6.22
0.003400605,26.6,-6.29
0.003465074,25.5,-6.33
0.003494858,25.9,-6.33
0.003621257,26.6,-6.45
0.003893871,25.5,-6.53
0.003844331,25.9,-6.53
0.00385121,26.6,-6.57
0.003593012,25.2,-6.57
0.0038258,24.8,-6.65
0.00399617,25.2,-6.78
0.004080391,25.5,-6.78
0.004243877,24.8,-6.91
0.004597989,25.2,-6.91
0.00487266,25.5,-7.0
0.004789779,24.5,-7.0
0.005104396,24.8,-7.1
0.005566001,24.8,-7.25
0.005479803,24.8,-7.25
0.005847353,23.5,-7.41
0.006078474,23.8,-7.51
0.005804874,24.2,-7.51
0.006353206,23.2,-7.68
0.00722893,23.2,-7.83
0.007424163,22.9,-7.83
0.006400074,24.2,-7.51
0.00620175,23.8,-7.52
0.005229122,24.5,-7.25
0.005771235,24.2,-7.26
0.005956443,23.5,-7.36
0.005412516,23.8,-7.41
0.00595238,24.2,-7.41
0.005915258,23.8,-7.42
0.005887558,24.8,-7.3
0.005905204,23.8,-7.41
0.005786275,24.2,-7.41
0.00576105,23.8,-7.47
0.006227768,23.8,-7.52
0.00633578,23.5,-7.51
0.006227206,24.5,-7.52
0.006399665,23.2,-7.58
0.006402765,23.2,-7.57
0.006522352,23.5,-7.58
0.006217832,23.5,-7.58
0.006366007,23.5,-7.57
0.006450216,23.5,-7.57
0.006313531,23.8,-7.57
0.0063219,23.5,-7.58
0.006485595,23.5,-7.57
0.00635225,23.5,-7.57
0.006932751,23.5,-7.72
0.007041495,23.5,-7.72
0.006935563,23.2,-7.72
0.007397823,23.2,-7.9
0.007490076,22.9,-7.9
0.007580009,23.2,-7.89
0.006988236,22.9,-7.9
0.007055351,23.2,-7.9
0.007436299,23.2,-7.9
0.001712772,29.1,-5.17
0.002334313,29.6,-5.58
0.002437789,27.8,-5.57
0.00248435,28.3,-5.7
0.002350208,28.3,-5.7
0.002319617,27.8,-5.71
0.002300689,27.8,-5.71
0.002414282,27.8,-5.76
0.002407332,28.3,-5.76
0.002580532,27.4,-5.77
0.002610883,28.3,-5.76
0.002664736,27.4,-5.76
0.002688299,27.8,-5.76
0.002664061,27.8,-5.76
0.002612448,28.7,-5.76
0.002653981,27.4,-5.76
0.002349389,27.4,-5.76
0.002710961,27.8,-5.76
0.002602192,27.8,-5.76
0.00275683,27.0,-5.84
0.002581835,27.4,-5.84
0.002976716,26.6,-6.03
0.00287013,27.4,-6.14
0.00331395,27.0,-6.14
0.003062282,26.6,-6.14
0.003191526,26.6,-6.14
0.003246971,26.3,-6.14
0.003021882,26.3,-6.14
0.002943889,26.6,-6.14
0.002929813,27.4,-6.18
0.00298217,26.6,-6.18
0.003085517,27.0,-6.18
0.003120957,26.3,-6.18
0.003277769,26.6,-6.18
0.003584346,27.0,-6.35
0.003537666,25.5,-6.35
0.003484667,25.9,-6.35
0.003526084,25.9,-6.35
0.003388337,27.0,-6.34
0.003534088,25.5,-6.35
0.003671107,25.9,-6.35
0.003494335,26.6,-6.35
0.004851963,24.8,-6.99
0.004805438,24.8,-7.0
0.004953995,25.2,-6.99
0.005452401,24.2,-7.25
0.005189231,24.8,-7.25
0.005424351,24.5,-7.25
0.005480633,24.2,-7.25
0.005490759,24.2,-7.17
0.005467797,23.8,-7.39
0.005895562,24.2,-7.39
0.005970385,24.2,-7.39
0.005633725,23.8,-7.41
0.006249789,24.2,-7.5
0.00586249,23.5,-7.51
0.006804374,23.8,-7.68
0.007293154,23.5,-7.83
0.00681275,22.9,-7.83
0.007362565,23.5,-7.83
0.007005472,23.2,-7.83
0.007633825,23.2,-8.08
0.008259641,22.9,-8.08
0.007770325,22.3,-8.07
0.007868887,22.9,-8.07
0.008182691,22.6,-8.08
0.008443389,22.9,-8.08
0.008277193,22.6,-8.08
0.00828764,22.3,-8.07
0.008368748,22.6,-8.09
0.009236592,22.1,-8.42
0.009751852,22.1,-8.42
0.01068782,21.5,-8.62
0.01015657,21.8,-8.62
0.01027051,21.5,-8.62
0.001903532,29.6,-5.19
0.001720887,29.1,-5.16
0.0016889,29.6,-5.17
0.00187595,28.7,-5.19
0.001881346,28.3,-5.2
0.001857481,29.6,-5.19
0.001937533,29.1,-5.23
0.001773493,28.7,-5.23
0.001834939,28.7,-5.23
0.00196889,29.1,-5.23
0.002035148,29.6,-5.16
0.001969221,29.1,-5.19
0.002193805,27.8,-5.57
0.002421297,29.1,-5.6
0.002432018,28.3,-5.62
0.002415484,28.3,-5.6
0.002429237,28.3,-5.52
0.002182169,28.3,-5.52
0.002447024,28.3,-5.57
0.002480903,28.3,-5.57
0.00224686,27.0,-5.6
0.002500967,27.4,-5.6
0.003245195,26.6,-6.15
0.00328714,27.4,-6.16
0.003255411,27.8,-6.2
0.00296075,26.3,-6.2
0.002923256,26.3,-6.16
0.003595913,26.3,-6.54
0.003888295,25.9,-6.59
0.00472676,26.3,-7.03
0.004864546,24.5,-7.04
0.004453672,25.2,-7.04
0.004910226,25.2,-7.04
0.004856882,26.3,-7.04
0.004823838,25.2,-7.04
0.00486283,24.5,-7.03
0.004831189,25.5,-7.03
0.004905209,25.2,-6.96
0.004987655,25.2,-7.04
0.004580693,24.5,-7.0
0.004930648,24.8,-7.04
0.004549789,24.5,-7.03
0.004532953,24.8,-7.04
0.004880127,24.2,-7.03
0.004611876,24.8,-7.03
0.004493212,25.9,-7.03
0.004889074,24.8,-7.03
0.006207741,23.8,-7.55
0.005925592,23.8,-7.54
0.005869274,23.8,-7.54
0.006221191,24.2,-7.47
0.006009859,23.8,-7.55
0.006170334,23.5,-7.54
0.005800093,23.5,-7.55
0.006172812,24.2,-7.54
0.006241539,23.8,-7.54
0.005975722,23.5,-7.5
0.008230496,23.5,-8.1
0.008212832,22.6,-8.1
0.008119772,22.9,-8.06
0.007827367,22.6,-8.1
0.008234692,22.9,-8.1
0.008333547,22.9,-8.03
0.008266479,22.6,-8.1
0.008196644,22.6,-8.09
0.007960614,22.9,-8.06
0.008027414,22.6,-8.1
0.008177549,22.3,-8.1
0.008172113,22.6,-8.1
0.007852634,22.3,-8.1
0.008340072,22.6,-8.1
0.01046711,21.2,-8.7
0.01055143,21.2,-8.7
0.01101761,21.8,-8.7
0.01105127,21.8,-8.7
0.001672823,28.3,-5.11
0.00193451,28.3,-5.18
0.001879361,28.7,-5.19
0.001894915,29.1,-5.14
0.00172434,29.1,-5.18
0.002018053,29.1,-5.18
0.001681499,28.7,-5.18
0.001966315,29.1,-5.18
0.001963126,29.1,-5.18
0.002491353,28.3,-5.56
0.002178028,27.8,-5.6
0.002388187,27.8,-5.6
0.002405103,27.8,-5.6
0.00215916,28.3,-5.6
0.002398006,27.8,-5.6
0.002440491,27.0,-5.6
0.002498091,27.8,-5.6
0.002447969,27.4,-5.6
0.002489575,27.4,-5.6
0.002466858,27.4,-5.83
0.002762295,26.6,-5.87
0.002773025,27.8,-5.87
0.00264527,27.0,-5.87
0.002708431,27.4,-5.82
0.002768104,26.6,-5.87
0.002867207,27.0,-6.19
0.00324044,27.4,-6.19
0.003241625,27.0,-6.19
0.002973239,26.6,-6.19
0.003292913,26.3,-6.2
0.003653145,25.5,-6.58
0.003801339,25.2,-6.58
0.003528166,25.5,-6.58
0.003719022,25.5,-6.58
0.003933536,26.6,-6.58
0.00394361,25.5,-6.54
0.00350009,26.3,-6.58
0.003955457,26.3,-6.58
0.003937526,25.9,-6.57
0.004844641,24.8,-7.03
0.004844704,24.5,-7.03
0.004812173,24.5,-7.03
0.00494909,25.5,-7.03
0.004731675,24.8,-7.03
0.004562981,24.8,-7.02
0.004791291,24.8,-7.03
0.004902664,25.2,-6.99
0.004467256,24.8,-7.03
0.004420538,24.8,-7.03
0.004492197,24.5,-7.03
0.006248925,24.2,-7.54
0.006137508,24.2,-7.54
0.005924718,23.8,-7.54
0.006229464,24.2,-7.45
0.00628166,24.2,-7.5
0.005910728,23.8,-7.54
0.005876193,24.2,-7.54
0.006175223,23.8,-7.54
0.005821951,23.2,-7.54
0.006294034,24.2,-7.54
0.008162304,22.6,-8.09
0.007665312,22.3,-8.09
0.008374742,23.2,-8.02
0.008304523,21.8,-8.09
0.008160237,22.9,-8.09
0.008193927,22.9,-8.09
0.008007627,22.9,-8.09
0.008426428,22.3,-8.06
0.01066823,21.8,-8.68
0.0108971,21.8,-8.7
0.01134136,21.8,-8.68
0.01113336,21.8,-8.68
0.01101278,21.5,-8.68
0.01104443,21.5,-8.7
0.01049162,21.5,-8.68
0.001938956,27.8,-5.18
0.001943694,28.7,-5.14
0.00204104,28.7,-5.18
0.001955998,28.3,-5.19
0.001852917,29.1,-5.18
0.001871741,29.1,-5.19
0.001940013,29.6,-5.11
0.001710988,30.1,-5.19
0.001921225,29.6,-5.11
0.001902041,28.7,-5.18
0.001953317,28.7,-5.18
0.001854608,29.6,-5.18
0.001671998,28.7,-5.18
0.001906377,29.6,-5.18
0.003031736,26.6,-6.2
0.002972276,26.6,-6.19
0.003154911,26.6,-6.2
0.003196045,26.3,-6.19
0.003338681,26.6,-6.19
0.00321888,26.3,-6.19
0.003176983,26.6,-6.19
0.002943943,26.6,-6.12
0.003325711,27.0,-6.19
0.003074543,26.3,-6.19
0.00326713,28.3,-6.2
0.003121334,26.6,-6.19
0.003018583,25.9,-6.19
0.006293556,23.8,-7.54
0.005757283,23.5,-7.54
0.005905693,23.8,-7.54
0.006037083,23.8,-7.54
0.006365749,23.8,-7.54
0.00568829,23.8,-7.54
0.006221137,23.5,-7.55
0.006220829,23.8,-7.55
0.00576875,23.8,-7.55
0.006951307,23.5,-7.81
0.007145379,23.2,-7.81
0.007127727,23.2,-7.81
0.006684158,22.6,-7.81
0.007068126,23.2,-7.8
0.007186996,22.9,-7.81
0.008078644,22.9,-8.1
0.007696854,22.3,-8.1
0.008313102,22.6,-8.1
0.008896854,22.3,-8.35
0.009624213,22.1,-8.4
0.008946279,22.3,-8.4
0.009466657,21.8,-8.39
0.01079947,21.5,-8.65
0.01072718,21.5,-8.65
0.01072465,21.5,-8.65
0.01079766,21.8,-8.65
0.01085325,22.1,-8.65
0.01106209,21.8,-8.64
0.01043727,21.8,-8.64
0.01079981,21.8,-8.64
0.01077658,21.5,-8.64
0.01048405,21.8,-8.65
0.01066789,21.8,-8.55
0.0109799,21.8,-8.68
0.01117445,21.2,-8.68
0.01087921,21.8,-8.68
0.01104435,21.5,-8.68
0.01068358,21.8,-8.68
0.01106479,21.2,-8.68
0.01071915,21.8,-8.68
0.01097402,21.5,-8.7
0.01112779,21.5,-8.68
0.01112187,21.5,-8.68
0.01110623,21.8,-8.68
0.008194327,22.6,-8.09
0.007937317,23.2,-8.1
0.008310426,22.3,-8.09
0.008178267,22.9,-8.1
0.001937603,28.3,-5.16
0.001881471,29.1,-5.14
0.001914709,30.1,-5.16
0.001897985,29.6,-5.16
0.002368527,27.8,-5.57
0.002364501,27.4,-5.56
0.002406049,29.1,-5.56
0.002392585,28.3,-5.57
0.002133486,28.3,-5.56
0.002433641,30.1,-5.57
0.002156284,27.4,-5.57
0.002424687,27.4,-5.83
0.00281137,27.0,-5.83
0.002823453,27.8,-5.99
0.002913817,27.4,-6.02
0.002944666,27.4,-6.02
0.002980863,27.4,-6.09
0.003106921,27.0,-6.09
0.003187734,27.0,-6.04
0.003074632,26.6,-6.26
0.003394804,27.4,-6.26
0.003695285,25.9,-6.42
0.003337249,26.6,-6.42
0.003905598,25.5,-6.51
0.003798117,25.9,-6.54
0.003932061,25.9,-6.54
0.00482567,25.5,-6.99
0.004636875,24.8,-6.99
0.005297804,24.8,-7.24
0.005083183,24.8,-7.24
0.00549399,23.8,-7.23
0.005670787,24.2,-7.33
0.005876963,24.2,-7.33
0.005783238,23.8,-7.33
0.005620949,23.8,-7.33
0.005489967,24.5,-7.33
0.005743815,24.5,-7.33
0.00553308,24.5,-7.33
0.00571611,24.2,-7.33
0.005294754,24.5,-7.33
0.005740168,24.2,-7.37
0.005824402,24.2,-7.33
0.005593895,24.5,-7.33
0.00541618,23.8,-7.33
0.005727525,24.2,-7.33
0.005774305,23.8,-7.5
0.00616784,24.2,-7.5
0.005824389,23.8,-7.5
0.006173131,23.5,-7.5
0.006176732,23.8,-7.5
0.006629978,23.8,-7.67
0.006758596,23.5,-7.67
0.006764702,23.2,-7.67
0.006786577,23.8,-7.67
0.006680126,23.5,-7.67
0.006267945,24.2,-7.67
0.006828864,23.2,-7.67
0.006772429,23.2,-7.67
0.006310917,23.5,-7.67
0.00669031,23.2,-7.67
0.00618693,23.5,-7.68
0.006323998,23.2,-7.6
0.006769766,23.5,-7.67
0.006582597,23.5,-7.67
0.006777292,23.2,-7.67
0.006531914,23.2,-7.68
0.006762492,23.5,-7.68
0.01087778,21.5,-8.66
0.01045716,21.5,-8.67
0.01071429,21.8,-8.67
0.0105222,22.1,-8.65
0.01082522,21.8,-8.66
0.01095806,21.0,-8.66
0.0104857,21.8,-8.66
0.01066977,21.5,-8.65
0.00192336,28.7,-5.14
0.001967036,27.8,-5.14
0.001715495,29.1,-5.14
0.00189297,28.7,-5.11
0.001924357,28.7,-5.14
0.001774444,28.7,-5.11
0.001937745,28.7,-5.14
0.00190141,28.3,-5.14
0.006225044,23.8,-7.5
0.006281601,24.2,-7.5
0.005992281,23.8,-7.5
0.006268622,23.8,-7.5
0.006219924,24.2,-7.5
0.006247225,23.2,-7.5
0.00621472,24.5,-7.5
0.006219488,24.5,-7.5
0.005748214,23.8,-7.5
0.006044628,23.8,-7.5
0.006764416,22.9,-7.7
0.006321776,23.5,-7.7
0.007454257,22.9,-7.88
0.007417831,23.5,-7.88
0.007762752,22.9,-7.7
0.008072024,23.5,-7.7
0.008381297,22.9,-7.88
0.008690569,23.5,-7.88
0.009962788,22.1,-7.52
0.007439374,22.6,-7.49
0.007154589,23.5,-7.49
0.007003056,23.5,-7.49
0.008123899,23.2,-7.88
0.00804111,22.9,-7.87
0.007743694,22.9,-7.92
0.007756294,22.9,-7.88
0.007890046,22.6,-7.8
0.007273292,23.2,-7.87
0.009587188,22.3,-8.35
0.009486426,22.1,-8.39
0.009560933,22.1,-8.35
0.00914139,22.1,-8.32
0.009414209,22.1,-8.39
0.00946915,22.1,-8.39
0.009165296,22.6,-8.35
0.009315252,22.3,-8.35
0.009434316,22.3,-8.28
0.009420152,21.5,-8.28
0.008924438,22.1,-8.35
0.0104078,22.1,-8.53
0.009762104,21.5,-8.54
0.01038141,21.5,-8.58
0.009898114,21.5,-8.53
0.01015496,21.5,-8.58
0.01045312,21.8,-8.53
0.01030061,21.2,-8.57
0.01036453,22.1,-8.57
0.009859736,22.3,-8.58
0.01013254,22.1,-8.46
0.009886951,21.8,-8.53
0.01080018,21.5,-8.66
0.0108454,21.5,-8.68
0.0109559,21.8,-8.65
0.01029483,21.8,-8.65
0.01079049,21.5,-8.65
0.01038671,21.5,-8.65
0.01048533,21.5,-8.65
0.01077039,21.2,-8.65
0.01070378,21.2,-8.68
0.01176558,21.2,-8.79
0.01157361,21.2,-8.82
0.01112603,21.5,-8.79
0.0112552,21.2,-8.79
0.01212027,21.2,-8.84
0.01190451,21.2,-8.82
0.0120199,21.5,-8.84
0.01166885,21.2,-8.82
0.001854549,29.1,-5.06
0.001867831,29.1,-5.14
0.001735598,29.6,-5.14
0.001842066,29.1,-5.13
0.001696268,28.7,-5.14
0.001881837,28.7,-5.14
0.001926584,30.1,-5.14
0.001773132,29.6,-5.18
0.001832646,29.6,-5.14
0.001852095,30.1,-5.18
0.001760091,30.1,-5.18
0.001778784,29.6,-5.13
0.001895544,28.7,-5.13
0.001944815,28.3,-5.14
0.001950991,28.3,-5.14
0.002245088,29.1,-5.59
0.002282106,28.3,-5.59
0.002733297,27.4,-5.86
0.002726221,26.3,-5.86
0.003101426,26.6,-6.14
0.003248275,27.0,-6.15
0.003416326,25.5,-6.37
0.003438906,25.9,-6.45
0.00359615,26.3,-6.48
0.003859295,25.5,-6.53
0.003484907,25.9,-6.53
0.003934764,26.3,-6.52
0.003974175,25.5,-6.55
0.004099092,25.5,-6.68
0.003989866,25.5,-6.65
0.004021502,25.2,-6.78
0.004427693,25.2,-6.78
0.00616976,24.2,-7.52
0.005991336,23.5,-7.52
0.006060099,24.2,-7.48
0.006217325,23.5,-7.48
0.006145116,23.8,-7.52
0.007460888,23.2,-7.9
0.007509022,23.5,-7.92
0.007207667,23.2,-7.92
0.008325683,22.9,-8.04
0.00819964,22.9,-8.09
0.008250264,22.3,-8.08
0.00822816,22.9,-8.01
0.007727502,22.9,-8.09
0.008157212,23.2,-8.1
0.008139109,22.9,-8.09
0.007734591,22.3,-8.06
0.008194155,22.3,-8.06
0.007768305,22.3,-8.09
0.007797448,22.3,-8.09
0.008195678,22.3,-8.06
0.008244078,22.3,-8.04
0.008916989,22.3,-8.12
0.008480969,22.1,-8.26
0.008634503,22.6,-8.26
0.008858939,22.6,-8.26
0.008870345,21.8,-8.25
0.008495848,22.1,-8.25
0.008829175,22.3,-8.26
0.008877177,22.6,-8.25
0.008958791,22.9,-8.26
0.008782622,22.3,-8.26
0.008830529,22.3,-8.25
0.008777407,22.6,-8.21
0.008944858,22.3,-8.25
0.008570784,22.6,-8.25
0.008982372,22.3,-8.26
0.0090206,22.6,-8.25
0.009559005,22.1,-8.44
0.00963943,21.8,-8.35
0.009691855,22.1,-8.42
0.009449461,21.8,-8.42
0.0098268,21.8,-8.39
0.009605249,22.1,-8.42
0.001891474,29.1,-5.13
0.001946533,29.6,-5.13
0.001710383,29.1,-5.13
0.002002667,28.7,-5.17
0.001797816,28.3,-5.13
0.001862256,29.1,-5.13
0.002760835,27.4,-5.81
0.002498143,27.0,-5.86
0.002907162,26.6,-6.01
0.003037487,27.0,-5.97
0.003254184,26.3,-6.18
0.003438589,26.3,-6.37
0.003381353,25.5,-6.4
0.003968763,25.9,-6.52
0.003557126,25.5,-6.55
0.00423246,25.2,-6.68
0.004401117,25.2,-6.81
0.004334836,25.5,-6.81
0.00463924,24.8,-6.87
0.004614083,24.8,-7.02
0.005425064,24.5,-7.25
0.005406671,24.5,-7.26
0.005198003,24.2,-7.31
0.005717798,23.8,-7.28
0.0057273,24.5,-7.36
0.005663299,23.5,-7.47
0.006097106,24.2,-7.47
0.006333005,24.2,-7.48
0.006265898,22.6,-7.68
0.00670042,23.2,-7.68
0.006937672,22.9,-7.78
0.007037293,23.5,-7.78
0.007256251,23.5,-7.81
0.007365707,22.9,-7.84
0.007769488,22.6,-7.95
0.007705607,22.6,-7.95
0.008224376,22.6,-8.08
0.007903238,22.9,-8.08
0.008559154,22.6,-8.21
0.008897005,22.3,-8.26
0.009752173,22.1,-8.42
0.009183339,22.1,-8.44
0.01017885,22.1,-8.45
0.01020473,21.8,-8.5
0.00982531,22.1,-8.5
0.009966582,22.3,-8.45
0.0070284,22.1,-7.78
0.007127503,22.9,-7.74
0.006673438,23.5,-7.78
0.00704565,22.9,-7.78
0.007303071,22.9,-7.78
0.007184954,23.2,-7.78
0.006334648,22.9,-7.52
0.005980449,23.8,-7.52
0.006222667,23.8,-7.51
0.006194031,23.2,-7.51
0.006283668,24.5,-7.51
0.006328156,23.8,-7.51
0.006286642,23.8,-7.51
0.005987805,23.8,-7.52
0.006080054,24.5,-7.51
0.006205375,23.5,-7.52
0.006359173,23.5,-7.52
0.006248543,24.2,-7.54
0.005760505,24.2,-7.52
0.005791712,23.5,-7.52
0.005912671,23.8,-7.52
0.007345503,23.2,-7.84
0.00734705,23.2,-7.86
0.007349511,23.2,-7.84
0.007016755,22.9,-7.8
0.007283081,23.5,-7.84
0.006914982,22.9,-7.84
0.007273085,22.9,-7.84
0.006854957,23.2,-7.81
0.001912444,29.1,-5.13
0.00176182,29.1,-5.13
0.00195175,28.3,-5.05
0.001964863,30.1,-5.17
0.001990308,29.6,-5.18
0.001937436,28.3,-5.18
0.001924565,28.3,-5.17
0.001920059,28.3,-5.13
0.001926345,28.7,-5.18
0.001869221,28.3,-5.13
0.001831114,29.6,-5.17
0.001664721,30.1,-5.17
0.001937257,31.0,-5.17
0.00188698,30.1,-5.13
0.001877668,29.1,-5.18
0.001862097,28.7,-5.17
0.004654923,25.2,-6.97
0.004495849,25.2,-7.0
0.004827853,24.5,-7.0
0.00492063,24.8,-7.02
0.004554199,24.8,-7.0
0.004997215,24.2,-7.02
0.004917054,25.2,-7.0
0.004839583,24.8,-7.0
0.006008178,23.8,-7.48
0.006204375,23.5,-7.52
0.006034929,23.2,-7.51
0.005966856,23.8,-7.52
0.00589919,24.2,-7.51
0.006362478,23.8,-7.52
0.006161816,23.8,-7.52
0.006328426,23.2,-7.52
0.00574219,23.8,-7.52
0.006045182,23.2,-7.52
0.006221768,23.8,-7.52
0.006201052,23.5,-7.51
0.006259765,23.5,-7.52
